smiles,ames,source,split
Cc1ccccc1N.[Cl-].[H+],0.0,isssty,Train/Validation
O=C(O)CCCCCCCCC(=O)O,0.0,isssty,Train/Validation
O=[N+]([O-])c1ccc2c(c1)Oc1cc([N+](=O)[O-])ccc1O2,1.0,isssty,Train/Validation
CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,0.0,isssty,Train/Validation
[Na+].[O-][Cl+2]([O-])[O-],0.0,isssty,Train/Validation
Nc1ccc(Sc2ccc(N)cc2)cc1,1.0,isssty,Train/Validation
Nc1ccc(/N=N/c2ccccc2)cc1,1.0,isssty,Train/Validation
C=C1C/C(=C/C)C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@]1(C)O)[C@H]23,0.0,isssty,Train/Validation
CCc1cccc(CC)c1N(COC)C(=O)CCl,1.0,isssty,Train/Validation
C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,0.0,isssty,Train/Validation
O=C1c2ccccc2-c2cc([N+](=O)[O-])ccc21,1.0,isssty,Train/Validation
COC(F)(F)C(Cl)Cl,0.0,isssty,Train/Validation
C=CC(=O)OCCO,0.0,isssty,Train/Validation
CNCCCC(=O)O,0.0,isssty,Train/Validation
O=C1C=C(S(=O)(=O)O)c2ccccc2C1=O.[KH],1.0,isssty,Train/Validation
OCC(CO)(CBr)CBr,0.0,isssty,Train/Validation
O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[La+3],0.0,isssty,Train/Validation
COC(=O)CC(C)=O,0.0,isssty,Train/Validation
c1ccc2cc3c(ccc4ccccc43)cc2c1,1.0,isssty,Train/Validation
N#CCC#N,0.0,isssty,Train/Validation
CCC(=O)Oc1ccc(/C(CC)=C(\CC)c2ccc(OC(=O)CC)cc2)cc1,0.0,isssty,Train/Validation
N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1.[Cl-].[H+],1.0,isssty,Train/Validation
CCCCOc1ccc(/C=N/c2ccc(CC)cc2)cc1,0.0,isssty,Train/Validation
CN(C)c1ccc([C+](c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1.[Cl-],0.0,isssty,Train/Validation
O=[N+]([O-])c1ccc2ccc3c4ccccc4cc4ccc1c2c43,1.0,isssty,Train/Validation
COC1=CC=CC=CC1,0.0,isssty,Train/Validation
c1cc(OCC2CO2)cc(OCC2CO2)c1,1.0,isssty,Train/Validation
O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,0.0,isssty,Train/Validation
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,1.0,isssty,Train/Validation
O=[N+]([O-])c1ccccc1CCO,0.0,isssty,Train/Validation
O=C(O)Cc1c[nH]c2ccccc12,0.0,isssty,Train/Validation
C=C[Si](OCC)(OCC)OCC,0.0,isssty,Train/Validation
CN(C)c1ccc([C+](c2ccccc2)c2ccc(N(C)C)cc2)cc1.[Cl-],0.0,isssty,Train/Validation
CC(Cl)(Cl)Cl,1.0,isssty,Train/Validation
CC(C)Br,1.0,isssty,Train/Validation
Nc1c(/N=N/c2ccc(-c3ccc(NN=C4C=CC(=O)C=C4)cc3)cc2)c(S(=O)(=O)[O-])cc2c1C(=O)/C(=N/Nc1ccccc1)C(S(=O)(=O)[O-])=C2.[Na+].[Na+],1.0,isssty,Train/Validation
C/C=N/O,0.0,isssty,Train/Validation
O=NN(Cc1ccccc1)Cc1ccccc1,1.0,isssty,Train/Validation
O=[N+]([O-])/C=C/c1ccccc1,0.0,isssty,Train/Validation
COc1ccc([N-][N+](=O)c2ccc(OC)cc2)cc1,0.0,isssty,Train/Validation
CC(Br)CBr,0.0,isssty,Train/Validation
CCCCCCCCCC,0.0,isssty,Train/Validation
CCCCN(CCCC)N=O,1.0,isssty,Train/Validation
Oc1ccc(Cl)cc1Cl,0.0,isssty,Train/Validation
C=C(C)C(=O)OCCCCCCCC,0.0,isssty,Train/Validation
Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,1.0,isssty,Train/Validation
NO.[Cl-].[H+],0.0,isssty,Train/Validation
Nc1ccc2nc3ccccn3c2n1,1.0,isssty,Train/Validation
O=S(=O)([O-])c1cc(Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)ccc1/C=C/c1ccc(Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)cc1S(=O)(=O)[O-].[Na+].[Na+],0.0,isssty,Train/Validation
CC(=O)Nc1ccc(N)cc1,1.0,isssty,Train/Validation
O=C/C=C/C=C\c1ccc([N+](=O)[O-])cc1,1.0,isssty,Train/Validation
O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c([O-])c(Br)cc12.[Na+].[Na+],1.0,isssty,Train/Validation
S=S=[Ni][Ni][Ni],0.0,isssty,Train/Validation
O=[N+]([O-])c1ccc2ccc3ccc(O)c4ccc1c2c34,1.0,isssty,Train/Validation
C=CC(=O)OCCCCCC,0.0,isssty,Train/Validation
CC(=O)N(O)c1ccc(-c2ccccc2)cc1,1.0,isssty,Train/Validation
CCO,0.0,isssty,Train/Validation
CN(CCCl)CCCl.[Cl-].[H+],1.0,isssty,Train/Validation
c1ccc2cc3cc4ccccc4cc3cc2c1,1.0,isssty,Train/Validation
FC(F)Cl,1.0,isssty,Train/Validation
CCCSC(=O)Cl,0.0,isssty,Train/Validation
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,1.0,isssty,Train/Validation
COc1cc(OC)c2c(c1Cl)O[C@]1(C2=O)C(OC)CC(=O)C[C@H]1C,0.0,isssty,Train/Validation
O=C(Cl)c1cccc([N+](=O)[O-])c1,1.0,isssty,Train/Validation
O=C(O)CCCl,1.0,isssty,Train/Validation
CN(C)c1ccc(N(C)C)cc1,1.0,isssty,Train/Validation
[Na+].[O-]c1ccccc1-c1ccccc1,0.0,isssty,Train/Validation
COc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1,1.0,isssty,Train/Validation
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0.0,isssty,Train/Validation
NCCS.[Cl-].[H+],0.0,isssty,Train/Validation
CCOC(=O)CC(=O)OCC,0.0,isssty,Train/Validation
CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,0.0,isssty,Train/Validation
O=C(C[O-])Oc1ccc(Cl)cc1Cl.[Na+],0.0,isssty,Train/Validation
O=C([O-])c1cccnc1Nc1cccc(C(F)(F)F)c1.O=C([O-])c1cccnc1Nc1cccc(C(F)(F)F)c1.OCc1cccnc1.OCc1cccnc1.[Cu+2],0.0,isssty,Train/Validation
Nc1cccc(N)c1.[Cl-].[Cl-].[H+].[H+],1.0,isssty,Train/Validation
Cc1cc(S(=O)(=O)O)c(N)cc1Cl.[NaH],0.0,isssty,Train/Validation
CCN(CC)c1ccc([C+](c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)cc1.[Cl-],0.0,isssty,Train/Validation
O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,isssty,Train/Validation
C=C1C[C@@]23C[C@]1(O)CC[C@@H]2[C@]12C=C[C@H](O)C(C)(C(=O)O1)[C@@H]2[C@H]3C(=O)O,0.0,isssty,Train/Validation
O=C(CCl)NCO,0.0,isssty,Train/Validation
Cl.Cl.Cl.Cl.[Pt+2],1.0,isssty,Train/Validation
OB(O)O,0.0,isssty,Train/Validation
CC(C)(C)OO,1.0,isssty,Train/Validation
C1CNCCN1,0.0,isssty,Train/Validation
S=C([S-])NCCNC(=S)[S-].[Mn+2],0.0,isssty,Train/Validation
NCCCNCCCN,0.0,isssty,Train/Validation
O=C(NO)c1ccccc1,1.0,isssty,Train/Validation
C=C(C)c1ccccc1,0.0,isssty,Train/Validation
CC(C)(C)c1ccc(C(=O)O)cc1,0.0,isssty,Train/Validation
Cc1c(N)cccc1N,1.0,isssty,Train/Validation
CC(O)CC(C)(C)O,0.0,isssty,Train/Validation
CCCCOC(=O)c1ccccc1C(=O)OCCCC,0.0,isssty,Train/Validation
Nc1cccc(S(=O)(=O)O)c1,0.0,isssty,Train/Validation
c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1,0.0,isssty,Train/Validation
C#CC,0.0,isssty,Train/Validation
NC(Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)O,0.0,isssty,Train/Validation
Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,1.0,isssty,Train/Validation
Oc1cc(Cl)c(Cl)cc1Cl,1.0,isssty,Train/Validation
CC1=CC2CC1C1C(=O)OC(=O)C21,0.0,isssty,Train/Validation
Nc1ccc(Cl)cc1N,1.0,isssty,Train/Validation
CC(C)C#N,1.0,isssty,Train/Validation
OCC(Br)CBr,1.0,isssty,Train/Validation
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,1.0,isssty,Train/Validation
CCN(CC)C(=O)c1cccc(C)c1,0.0,isssty,Train/Validation
Nc1ccc(S(=O)(=O)O)cc1,0.0,isssty,Train/Validation
O=C(Cl)c1ccccc1[N+](=O)[O-],1.0,isssty,Train/Validation
NC(CNCCCC[C@H](N)C(=O)O)C(=O)O,0.0,isssty,Train/Validation
C=Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],0.0,isssty,Train/Validation
C=CCc1ccc(O)c(O)c1,1.0,isssty,Train/Validation
NC(CC(=O)O)C(=O)O,0.0,isssty,Train/Validation
CCCCCC,0.0,isssty,Train/Validation
c1ccc2c(c1)-c1cccc3cccc-2c13,1.0,isssty,Train/Validation
Cl[Pt-2](Cl)(Cl)(Cl)(Cl)Cl.[K+].[K+],1.0,isssty,Train/Validation
O[C@@H]1C=Cc2c(ccc3c2ccc2ccccc23)[C@H]1O,1.0,isssty,Train/Validation
CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,0.0,isssty,Train/Validation
Cl/C=C/[As](Cl)Cl,0.0,isssty,Train/Validation
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,1.0,isssty,Train/Validation
O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,0.0,isssty,Train/Validation
Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,0.0,isssty,Train/Validation
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1CCCCl,0.0,isssty,Train/Validation
Nc1ccccc1S.[Cl-].[H+],0.0,isssty,Train/Validation
Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1CCCl,0.0,isssty,Train/Validation
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,1.0,isssty,Train/Validation
O=C1c2cc([N+](=O)[O-])ccc2-c2ccc([N+](=O)[O-])cc21,1.0,isssty,Train/Validation
[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[NH4+].[NH4+].[NH4+].[Rh+3],1.0,isssty,Train/Validation
O=C(O)/C=C/C(=O)O,0.0,isssty,Train/Validation
O=C(O)CBr,1.0,isssty,Train/Validation
CC(CCN(C)C)N(C)C,0.0,isssty,Train/Validation
O=C1C[C@H](O)[C@@H]2c3c(ccc(O)c31)-c1ccc(O)c3c1[C@@]2(O)CCC3=O,1.0,isssty,Train/Validation
CC(=O)C=O,1.0,isssty,Train/Validation
Cl[Pd-2](Cl)(Cl)Cl.[NH4+].[NH4+],0.0,isssty,Train/Validation
O=C1c2cc([N+](=O)[O-])ccc2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-],1.0,isssty,Train/Validation
[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[K+].[K+].[Rh+3],1.0,isssty,Train/Validation
Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,1.0,isssty,Train/Validation
CCOCc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,1.0,isssty,Train/Validation
S=C([S-])NCCNC(=S)[S-].S=C([S-])NCCNC(=S)[S-].[Mn+2].[Zn+2],0.0,isssty,Train/Validation
CCCCCc1cc(O)cc(O)c1,0.0,isssty,Train/Validation
FC(F)(F)c1ccc(Cl)c(Cl)c1,0.0,isssty,Train/Validation
O=C(O)CCSCCC(=O)O,0.0,isssty,Train/Validation
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)[C@@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@@H]2C1,0.0,isssty,Train/Validation
CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,0.0,isssty,Train/Validation
CC1(S(=O)(=O)O)CC(=O)c2ccccc2C1=O.Cc1cc(C)[nH]c(=O)n1,0.0,isssty,Train/Validation
NCC(=O)O,0.0,isssty,Train/Validation
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl.[Cl-].[Cl-].[H+].[H+],1.0,isssty,Train/Validation
O=C1NC(=O)c2ccccc21,0.0,isssty,Train/Validation
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C(=O)O)C5CC[C@]43C)[C@H]2C1,0.0,isssty,Train/Validation
O=C([O-])c1cccnc1Nc1cccc(C(F)(F)F)c1.O=C([O-])c1cccnc1Nc1cccc(C(F)(F)F)c1.[Cu+2],0.0,isssty,Train/Validation
Cc1ccc(S(=O)(=O)NC2CCCCC2)cc1,0.0,isssty,Train/Validation
CCC(C)C(C)CO,0.0,isssty,Train/Validation
CCCC(=O)O,0.0,isssty,Train/Validation
CN1CCC[C@H]1c1cccnc1,0.0,isssty,Train/Validation
Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,0.0,isssty,Train/Validation
CC(=O)O[C@H]1C[C@@H]2C(COC(=O)CC(C)C)=CO[C@@H](OC(=O)CC(C)C)[C@@H]2[C@@]12CO2,1.0,isssty,Train/Validation
COP(=O)(OC)OC=C(Cl)Cl,1.0,isssty,Train/Validation
Cl[Pd-2](Cl)(Cl)(Cl)(Cl)Cl.[K+].[K+],0.0,isssty,Train/Validation
O=[N+]([O-])c1cccc2c([N+](=O)[O-])cccc12,1.0,isssty,Train/Validation
CC(=O)OCC(COC(C)=O)OC(C)=O,0.0,isssty,Train/Validation
C#CCO,1.0,isssty,Train/Validation
Cl[Pd-2](Cl)(Cl)(Cl)(Cl)Cl.[NH4+].[NH4+],0.0,isssty,Train/Validation
[Cr+2].c1cc[cH-]c1.c1cc[cH-]c1,1.0,isssty,Train/Validation
CCOc1ccc([N-][N+](=O)c2ccc(OCC)cc2)cc1,0.0,isssty,Train/Validation
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,0.0,isssty,Train/Validation
C=C(C#N)C(=O)OC,1.0,isssty,Train/Validation
NC(Cc1c[nH]c2ccccc12)C(=O)O,0.0,isssty,Train/Validation
CC(=O)[c-]1c(=O)cc(C)oc1=O.[Na+],0.0,isssty,Train/Validation
COC1=CC(=O)c2c(nc(C)c3c2[nH]c2ccccc23)C1=O,1.0,isssty,Train/Validation
CC(C)(C)OOC(C)(C)C,0.0,isssty,Train/Validation
CC(C)(O)C#N,0.0,isssty,Train/Validation
C[n+]1cccc(C(=O)[O-])c1,0.0,isssty,Train/Validation
OCCBr,1.0,isssty,Train/Validation
CC(Cl)CCl,0.0,isssty,Train/Validation
COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,0.0,isssty,Train/Validation
CN(C)CCCN,0.0,isssty,Train/Validation
CCOc1cc(C=O)ccc1O,0.0,isssty,Train/Validation
Cn1c([N+](=O)[O-])cnc1-c1nnc(N)s1,1.0,isssty,Train/Validation
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,1.0,isssty,Train/Validation
OCCOc1ccccc1,0.0,isssty,Train/Validation
CN,0.0,isssty,Train/Validation
O=[N+]([O-])c1ccccc1O,0.0,isssty,Train/Validation
Nc1cc(C(=O)O)c(O)c(S(=O)(=O)O)c1,0.0,isssty,Train/Validation
CC(C)CC(=O)CC(C)C,0.0,isssty,Train/Validation
C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3[C@H](O[C@H]4CC[C@@]5(C)[C@@H](CC[C@]6(C)[C@@H]5CC=C5[C@@H]7CC(C)(C)C[C@@H](O)[C@]7(C)CC[C@]56C)[C@@]4(C)CO)O[C@H](C(=O)O)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.0,isssty,Train/Validation
CC(=O)C(C)=O,1.0,isssty,Train/Validation
CCCCCCCCCC/C=C/C1CC(=O)OC1=O,0.0,isssty,Train/Validation
COS(=O)(=O)[O-].C[n+]1c2ccccc2nc2ccccc21,1.0,isssty,Train/Validation
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,1.0,isssty,Train/Validation
Nc1cccc(O)c1,0.0,isssty,Train/Validation
Nc1nc2cc(Cl)c(Cl)cc2s1,0.0,isssty,Train/Validation
CCCCCCCCC1CO1,0.0,isssty,Train/Validation
C=CC(=O)OCCCCCOC(=O)C=C,0.0,isssty,Train/Validation
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,0.0,isssty,Train/Validation
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,0.0,isssty,Train/Validation
CC(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,0.0,isssty,Train/Validation
N#CC(C#N)=C(C#N)C#N,0.0,isssty,Train/Validation
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.0,isssty,Train/Validation
Cc1ccccc1C#N,0.0,isssty,Train/Validation
C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,0.0,isssty,Train/Validation
Cc1nc2ccccc2s1,0.0,isssty,Train/Validation
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,0.0,isssty,Train/Validation
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,0.0,isssty,Train/Validation
C[Hg]Cl,0.0,isssty,Train/Validation
ClCCSCCCl,1.0,isssty,Train/Validation
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,0.0,isssty,Train/Validation
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,0.0,isssty,Train/Validation
N#Cc1cc(Br)c(O)c(Br)c1,0.0,isssty,Train/Validation
CC(O)CCC(=O)c1ccoc1,0.0,isssty,Train/Validation
CCCO,0.0,isssty,Train/Validation
NC(=O)c1ccc(N)cc1,0.0,isssty,Train/Validation
Nc1ccc(S(N)(=O)=O)cc1,0.0,isssty,Train/Validation
C=C(C)C(=O)OCC(C)(C)C,0.0,isssty,Train/Validation
CNC(=O)c1c(N(C)N=O)ncn1C,0.0,isssty,Train/Validation
O,0.0,isssty,Train/Validation
Nc1nc(=O)c2ncn(C3C=CC(CO)C3)c2[nH]1,0.0,isssty,Train/Validation
C=Cc1ccc(OC)cc1,0.0,isssty,Train/Validation
O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1)c1ccccc1,0.0,isssty,Train/Validation
O=[N+]([O-])/C(Br)=C\c1ccccc1,0.0,isssty,Train/Validation
CC[Ge](Cl)(CC)CC,0.0,isssty,Train/Validation
c1ccc(-c2ccccc2-c2ccccc2)cc1,0.0,isssty,Train/Validation
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,0.0,isssty,Train/Validation
CCCCCCc1ccc(-c2ccc(C#N)cc2)cc1,0.0,isssty,Train/Validation
CN1[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@H]12.O.O.O.[Br-].[H+],0.0,isssty,Train/Validation
O=c1[nH][nH]c2ccccc12,0.0,isssty,Train/Validation
C=C[Si](C)(C)CCl,0.0,isssty,Train/Validation
Clc1nnc(Cl)c2ccccc12,0.0,isssty,Train/Validation
Oc1ccc(Cl)c(Cl)c1Cl,0.0,isssty,Train/Validation
C=C[Si](C)(Cl)Cl,0.0,isssty,Train/Validation
CNN,1.0,isssty,Train/Validation
O=C1N=NC(=O)C2C=CC=CC12,0.0,isssty,Train/Validation
O=C(C(=O)c1ccccc1)c1ccccc1,0.0,isssty,Train/Validation
C=CC(=O)OCC(C)(C)C,0.0,isssty,Train/Validation
C=C(C)C(=O)OCC(C)(C)COC(=O)C(=C)C,0.0,isssty,Train/Validation
CCCCCCCCCCC1CO1,0.0,isssty,Train/Validation
O=[N+]([O-])c1ccccc1-c1ccccc1,0.0,isssty,Train/Validation
C=C(C)C(=O)OCCCCOC(=O)C(=C)C,0.0,isssty,Train/Validation
[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[Fe],0.0,isssty,Train/Validation
O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,1.0,isssty,Train/Validation
CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,0.0,isssty,Train/Validation
N#CCc1ccc(Cl)cc1,0.0,isssty,Train/Validation
[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[Cr],0.0,isssty,Train/Validation
C=CC(=O)OCCCCC,0.0,isssty,Train/Validation
C=CCc1ccc(O)cc1,0.0,isssty,Train/Validation
C=CC(=O)OCCOCCOC(=O)C=C,0.0,isssty,Train/Validation
Nc1n[nH]c(=S)s1,0.0,isssty,Train/Validation
OCC(O)CCl,1.0,isssty,Train/Validation
C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,0.0,isssty,Train/Validation
CCO[Si](OCC)(OCC)OCC,0.0,isssty,Train/Validation
CC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1,0.0,isssty,Train/Validation
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0,isssty,Train/Validation
O=C(O)CCc1ccccc1,0.0,isssty,Train/Validation
OCCCc1ccccc1,0.0,isssty,Train/Validation
Clc1cc(Cl)c(Cl)cc1Cl,0.0,isssty,Train/Validation
[Cl-].[Na+],0.0,isssty,Train/Validation
CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,0.0,isssty,Train/Validation
Nc1nc2ccc([N+](=O)[O-])cc2s1,1.0,isssty,Train/Validation
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.0,isssty,Train/Validation
O=C([O-])[O-].[Sr+2],0.0,isssty,Train/Validation
[Fe+2].c1cc[cH-]c1.c1cc[cH-]c1,0.0,isssty,Train/Validation
CC(=O)CC(=O)CCC(=O)O,0.0,isssty,Train/Validation
COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,0.0,isssty,Train/Validation
CSC(C)(C)/C=N/O,0.0,isssty,Train/Validation
O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,0.0,isssty,Train/Validation
N#CCCN,0.0,isssty,Train/Validation
C=C(C)C(=O)OCCCCCOC(=O)C(=C)C,0.0,isssty,Train/Validation
CCCCC/C=C/C=C/C=O,0.0,isssty,Train/Validation
O=C1C=CC(=O)CC(=O)C1,0.0,isssty,Train/Validation
CCCCC=O,0.0,isssty,Train/Validation
ClCBr,1.0,isssty,Train/Validation
CC(=O)CC(C)(C)O,0.0,isssty,Train/Validation
O=C1c2ccccc2CCc2ccccc21,0.0,isssty,Train/Validation
COc1ccc2nc(N)sc2c1,1.0,isssty,Train/Validation
O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Cr+3].[Cr+3],0.0,isssty,Train/Validation
C=CC(=O)OCCCCOC(=O)C=C,0.0,isssty,Train/Validation
c1ccc2c(c1)CCCC2,0.0,isssty,Train/Validation
C=C(C)C(=O)OCCOCCOC(=O)C(=C)C,0.0,isssty,Train/Validation
S=[Se],1.0,isssty,Train/Validation
C=CC(=O)OC(C)(C)C,0.0,isssty,Train/Validation
CCCCCCCCCCCCCCCCCCCC,0.0,isssty,Train/Validation
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,0.0,isssty,Train/Validation
COCCOC(C)=O,0.0,isssty,Train/Validation
Cc1c(N)c(=O)n(-c2ccccc2)n1C,1.0,isssty,Train/Validation
O=c1ncnc2[nH][nH]cc1-2,0.0,isssty,Train/Validation
CC1=Nc2ccccc2C1(C)C,0.0,isssty,Train/Validation
C=C(C)C(=O)OC(C)(C)C,0.0,isssty,Train/Validation
Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,0.0,isssty,Train/Validation
O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,1.0,isssty,Train/Validation
O=C(O)/C=C/c1cnc[nH]1,0.0,isssty,Train/Validation
COC(C)=O,0.0,isssty,Train/Validation
CCC(C)C(C(CC(=O)N1CCCC1C(OC)C(C)C(=O)NC(Cc1ccccc1)c1nccs1)OC)N(C)C(=O)C(NC(=O)C(C(C)C)N(C)C)C(C)C,0.0,isssty,Train/Validation
Cc1ccc2nc(-c3ccc(N)cc3)sc2c1,1.0,isssty,Train/Validation
CC(C)[C@]12CC(=O)[C@H](C)[C@H]1C2,0.0,isssty,Train/Validation
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,0.0,isssty,Train/Validation
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,0.0,isssty,Train/Validation
O=C1C=Cc2ccccc2/C1=N/Nc1ccccc1,1.0,isssty,Train/Validation
Cc1cc(S(=O)(=O)O)ccc1N,0.0,isssty,Train/Validation
O=C1c2ccc3nc(-c4ccccc4)sc3c2C(=O)c2ccc3nc(-c4ccccc4)sc3c21,0.0,isssty,Train/Validation
O=C(O)/C=C\c1ccc(O)c(O)c1,0.0,isssty,Train/Validation
C=C(C)C(C)=O,0.0,isssty,Train/Validation
O=[N+]([O-])c1cc(Cl)ccc1Cl,1.0,isssty,Train/Validation
C[SiH](Cl)Cl,0.0,isssty,Train/Validation
CC(C#N)CCC#N,0.0,isssty,Train/Validation
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,0.0,isssty,Train/Validation
c1ccc2[nH]cnc2c1,0.0,isssty,Train/Validation
C[C@H](Cc1ccc(O)c(O)c1)[C@@H](C)Cc1ccc(O)c(O)c1,0.0,isssty,Train/Validation
COc1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-],1.0,isssty,Train/Validation
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0.0,isssty,Train/Validation
CCOC(=O)CC(=O)CCl,0.0,isssty,Train/Validation
CSC[C@H](NC(=O)COc1cccc2cnccc12)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC[C@H]1C(=O)NC(C)(C)C,0.0,isssty,Train/Validation
